Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
-0.4135940176679709,0.9542983679476028,0.5012905194009878,-1.4704713879521294,1.0599422626411472,1.2164792216147435,-0.2516960612220011,-0.7437926110568205,-0.5305686111214157,-0.3369058541638992,1.3988862882199238,0.3145812555327006,-1.4373527529194243,0.44227129464197157,-0.31668728082540376,-0.7458472734203947,-1.070294486067435,-1.5338861881953378,-1.012920664917387,0
-0.7894492916809732,-1.0478902967744639,0.512709987115016,0.6649691161678518,1.0718457436605144,-0.9907840426232716,-0.2516960612220011,-1.1223831350461284,0.7644870025810127,0.6606744325265835,1.3988862882199238,-0.2088421290867117,-0.42289706053035997,-0.17110341734652348,2.247260095614701,-0.06755627970207714,0.23087879335716127,0.5467344617998279,-0.5644287234454527,1
-0.03980974739264563,-1.0478902967744639,0.2617454829136721,0.6649691161678518,1.0718457436605144,-0.9907840426232716,-0.2516960612220011,0.12384923525155236,0.9743735408163003,0.6606744325265835,1.1055085981890462,-0.330387919835503,-1.4373527529194243,-0.20233446710694253,-0.4872417935740302,-0.8566287951403643,-1.850170500034763,-0.5322043411440182,-1.012920664917387,0
-1.8822089593176368,-0.6204344564175442,-1.2011073983547846,0.8169372317445993,1.0718457436605144,-0.8333176011910303,-0.2516960612220011,-2.8452562829996157,-1.8256242248238441,-1.3493086638088576,0.4937772049884471,-0.42053459215760497,-1.4373527529194243,-0.2924303454846103,0.537983144481369,1.1268440236266832,0.020862255696961415,0.5639619576906215,-1.012920664917387,0
-0.4163454538421614,-1.0478902967744639,2.0612275468341155,-1.4704713879521294,1.0718457436605144,-0.9907840426232716,-0.2516960612220011,0.002329584317280495,-1.1780964179726299,-1.3493086638088576,-0.4113318782430296,-0.7273931442000053,-0.32071280996204404,-0.6984525890630567,0.24836625846444124,-0.05861796851237188,0.692915176209601,0.20736238894362402,0.74157981012082,1
1.4161117598947395,0.9542983679476028,-0.05571983430644023,0.4757406109174218,-0.542305619772089,-0.15517909870189506,-0.2516960612220011,1.468725028389883,-1.0920270200459667,0.6606744325265835,0.4937772049884471,-0.5084385291301565,1.2675267032506041,-0.6209115659617153,-0.6135178565397945,-1.0880835769792925,-2.079303120905037,-0.9619089793562701,1.085371633594453,0
-0.4163454538421614,0.9542983679476028,-0.26154879274453374,0.6649691161678518,-0.542305619772089,1.2219183772091673,-0.2516960612220011,0.25226574417581576,-1.1780964179726299,-1.3493086638088576,-0.4113318782430296,2.851726615862396,-1.4373527529194243,2.9779870778488,-0.38805285560582026,2.8157699105254275,2.49905740008732,0.24926017571599493,-1.012920664917387,1
0.26637437174519174,0.33123828565490654,0.22033360684651493,0.17466449982473842,-0.039998669855961344,-0.4827398199234165,2.7897029311209853,-0.1698290678202247,0.3614792983299938,0.3479316187559513,1.1172258484129922,0.7830034468793933,-1.4373527529194243,0.9104295493380241,-2.088497389462983,-0.8034738441653652,-1.1309979943749524,-1.59595677853453,-1.012920664917387,0
-1.1129275229556865,-1.0478902967744639,1.054312707354148,-0.2607363406110985,-0.542305619772089,-0.47484730379875384,-0.2516960612220011,0.002329584317280495,-0.07761563113103807,1.3636773179490917,1.1269111833725716,-0.45603559926536946,1.2259932275898808,-0.5648433336772881,-1.6349963883335201,-0.8950027449212624,-1.3944233838620734,-1.7466029452039444,0.7572580011238328,0
0.8062076271663188,0.9542983679476028,-0.26154879274453374,0.10981629286075822,0.44239667805152727,1.2219183772091673,-0.2516960612220011,0.24599025618620812,0.7644870025810127,0.2687712905598642,0.4937772049884471,0.5312096217117787,-1.4373527529194243,0.6587775996410731,-1.6851146378847908,-0.7863424977404,-1.1224714166303507,-0.8787487245604515,-1.012920664917387,0
0.9517019515668155,0.9542983679476028,0.512709987115016,1.3767826175411788,1.0718457436605144,-0.25321656934579195,-0.2516960612220011,1.0020742237514217,-1.1780964179726299,2.6706575288620247,0.4937772049884471,-0.46866555614368954,0.15081210531102834,-0.481817768366213,0.44556654733128315,2.7082218436299414,2.3730474774912,-0.5886955597314227,0.0849876078059082,1
0.5785981137280036,0.9542983679476028,0.512709987115016,-1.4704713879521294,-0.542305619772089,1.2219183772091673,2.7897029311209853,0.12729766424654815,-1.8256242248238441,-0.34431711564113704,-1.3164409614745063,2.851726615862396,-1.4373527529194243,2.9779870778488,0.2394026089704939,1.251853784946029,1.3649680967222406,-0.03983455301336431,-1.012920664917387,1
-1.7843928592511382,-1.0478902967744639,0.512709987115016,0.6649691161678518,1.0718457436605144,-0.9907840426232716,-0.2516960612220011,0.002329584317280495,-0.5305686111214157,-1.3493086638088576,0.4937772049884471,-0.5411005140874526,-1.4373527529194243,-0.4129283334732328,0.2349207842235202,-0.5905916506093465,0.27288210088920123,-0.25351326555245546,-1.012920664917387,1
0.20549427588919172,-1.0478902967744639,0.512709987115016,0.6649691161678518,-0.542305619772089,-0.25321656934579195,-0.2516960612220011,-0.6225108153290577,1.412014809432227,0.6606744325265835,1.3988862882199238,0.7020192482636046,-1.4373527529194243,0.8294909819893537,-1.7012275064691074,-0.8290427265411611,-1.6172667380525976,-1.439220631210551,-1.012920664917387,0
-1.162553129519785,0.9542983679476028,-0.26154879274453374,-0.04684438520547524,-2.1564569832046923,-0.25321656934579195,-0.2516960612220011,-1.4972873748339313,-0.5305686111214157,0.6606744325265835,1.3988862882199238,-0.040850010285215684,1.145569628915839,-0.142737179449414,0.29318450593417805,-0.35560056610580487,-0.44117412715547827,-0.09849145449468358,-0.08723329771931454,1
0.7029660596742743,0.9542983679476028,-0.26154879274453374,-0.7586578865788023,1.0718457436605144,1.959485850486647,-0.2516960612220011,0.25226574417581576,1.412014809432227,0.6606744325265835,0.4937772049884471,2.851726615862396,-1.4373527529194243,2.9779870778488,-0.544916721749899,-0.6289398889393722,-0.7351972798797581,-1.380563729729232,-1.012920664917387,0
-1.2869210754660558,-1.0478902967744639,-1.0358075726040834,0.6649691161678518,-0.542305619772089,-0.9907840426232716,-0.2516960612220011,-0.8724469751875931,0.11695919572979847,-0.34431711564113704,0.4937772049884471,-0.7670625160239725,-1.4373527529194243,-0.6387630151096797,-0.1774070924980578,-0.5415751053754789,-0.06314435936711853,-0.5719364450224743,-1.012920664917387,0
-0.540713399788432,-1.0478902967744639,1.2869687669745657,-0.7586578865788023,-0.542305619772089,-0.9907840426232716,5.831101923463971,0.002329584317280495,-1.1780964179726299,0.6606744325265835,-0.4113318782430296,0.8212465315356383,0.0240051437623953,0.8186482887391072,-0.7331533611227936,0.8871130218822496,0.9869383289338808,-1.0244325421640794,-0.7474134355660018,1
0.3298622218354624,-1.0478902967744639,-0.26154879274453374,0.6649691161678518,-0.542305619772089,-0.9907840426232716,-0.2516960612220011,0.25226574417581576,-0.5305686111214157,1.665665980694304,-0.4113318782430296,-0.773056755357594,-1.4373527529194243,-0.644753876935826,-0.7914170828334515,0.02961181290858976,0.608908561145521,-0.416914633964702,-1.012920664917387,1
1.9466455191369805,0.9542983679476028,-1.8100663524636333,0.6649691161678518,1.0718457436605144,1.2219183772091673,-0.2516960612220011,2.5016911829026336,0.11695919572979847,0.6606744325265835,0.4937772049884471,-0.773056755357594,-1.4373527529194243,-0.644753876935826,0.1497661140310208,-0.2209492330221804,0.39889202348532116,-0.2828417162931151,-1.012920664917387,1
1.82227757319071,0.9542983679476028,-1.8100663524636333,-1.4704713879521294,-0.542305619772089,1.959485850486647,-0.2516960612220011,0.002329584317280495,0.11695919572979847,0.6606744325265835,1.3988862882199238,1.7181907535775462,1.6614154239534822,1.5694226547031438,-1.5085090423492393,-0.7889644924969988,-1.5752634305205575,-0.8861698458152557,-0.6397753696127377,1
0.3298622218354624,0.9542983679476028,0.512709987115016,-1.4704713879521294,-0.542305619772089,1.959485850486647,-0.2516960612220011,0.25226574417581576,-1.1780964179726299,0.6606744325265835,0.4937772049884471,0.006161482843187312,-1.4373527529194243,0.13402530381697847,1.1761039810879919,1.3833334592204032,0.524901946081441,0.3330557492607367,-1.012920664917387,0
1.449173735351898,-1.0478902967744639,-0.26154879274453374,-1.4704713879521294,-0.542305619772089,-0.25321656934579195,-0.2516960612220011,1.3769784635392246,-0.5305686111214157,-0.34431711564113704,-0.4113318782430296,-0.6185763314342614,0.3699542330358505,-0.6511390185165267,-1.0916993408806874,-0.9397624522458973,-1.5752634305205575,-1.2171623613169855,0.8348661339469824,1
-0.6092956280932018,-1.0478902967744639,-0.23499369004177662,1.7448960626340762,-0.542305619772089,-0.9907840426232716,-0.2516960612220011,-1.5101456346951498,0.4518273758269237,0.14094433416303104,0.025701196075450572,-0.7566391161731945,-1.4373527529194243,-0.6283454884162708,-1.417606698662983,-0.6428011822755263,-1.0726643465255479,-1.5338611560313642,-1.012920664917387,0
-0.032440708297583054,-1.0478902967744639,0.3331811934243866,-1.4704713879521294,-0.1680294027639886,-0.9907840426232716,-0.2516960612220011,0.26311877135426576,-1.3282398700962532,0.19461599055564993,-1.3164409614745063,-0.570994001066751,1.3762352471855335,-0.693102532163124,0.28719486478514,-0.7782845116749126,-1.336630804579059,0.06222504648574456,1.5122024073047968,0
-0.16760956194962015,-1.0478902967744639,0.512709987115016,-0.7586578865788023,-0.542305619772089,-0.9907840426232716,-0.2516960612220011,-1.1223831350461284,0.11695919572979847,0.6606744325265835,-0.4113318782430296,-0.620987177235718,1.2243623040528537,-0.7295568808112386,0.7324033311375986,-0.6889130736961044,-1.3652468928603576,-0.11525056920363147,1.731850016890851,1
0.5785981137280036,-1.0478902967744639,0.512709987115016,0.6649691161678518,-0.542305619772089,-0.25321656934579195,-0.2516960612220011,1.1270423036806894,0.7644870025810127,-0.34431711564113704,0.4937772049884471,0.06840513808079314,0.11264690329153684,0.0583454953733389,0.5352030422707568,-0.16068771564642556,0.4408953310173611,-0.02726521698165304,-0.5177855615323714,1
-1.376723119135656,-1.0478902967744639,-0.26154879274453374,1.2054568346030945,-0.542305619772089,-0.9907840426232716,-0.2516960612220011,-1.5227115963631448,0.45278117438604915,-0.34431711564113704,0.9294770674659789,-0.7055112888093436,-1.4373527529194243,-0.5772464694815638,0.6265484762263657,-0.4699594767384464,-0.32599760380660925,-0.0568218935217432,-1.012920664917387,0
1.3248057894056273,-1.0478902967744639,-0.26154879274453374,2.088596118914506,1.0718457436605144,-0.9907840426232716,-0.2516960612220011,1.0020742237514217,-1.1780964179726299,-0.34431711564113704,0.4937772049884471,0.07191182288291179,0.10649122554645757,0.062397815072925966,0.006347722127863045,2.8852580717099103,1.4909780193183604,0.1780339382029644,-0.5213734970641469,1
0.16002312884574443,-1.0478902967744639,1.1454273329627684,0.9252208726971491,1.0718457436605144,-0.9907840426232716,8.316505961695684,0.10445238086196958,0.29099149059800067,0.6606744325265835,1.5643483287032434,0.8047594403274815,-1.3176194517789728,0.9215217770698143,0.3230651785386212,0.9832419754862569,0.24984635934138727,-0.2524888531270202,-0.9899639295555321,0
-0.11208327212063907,0.9542983679476028,0.512709987115016,0.6086817368017933,-0.542305619772089,0.542674804920271,-0.2516960612220011,-0.05696228674210874,-1.1780964179726299,0.6606744325265835,1.3273138633681567,-0.46003520120841424,-1.4373527529194243,-0.3319086975658658,0.4031414910079546,-0.9272435938512406,-1.6569188455339203,0.2345857088567152,-1.012920664917387,0
0.5785981137280036,-1.0478902967744639,1.2869687669745657,0.6649691161678518,1.0718457436605144,-0.9907840426232716,-0.2516960612220011,0.7521380638928864,-0.5305686111214157,-1.3493086638088576,0.4937772049884471,-0.6369864266453842,0.7208278645053691,-0.7007525542979576,-1.9746188160345015,-0.9342841324844651,-1.3232435853283178,-0.5886955597314227,1.3335891728637734,1
0.3298622218354624,0.9542983679476028,0.14463831478499184,-1.1320853177481895,-0.542305619772089,1.959485850486647,-0.2516960612220011,0.311673801745123,-1.1780964179726299,0.6606744325265835,0.06350114926643502,0.17104100599259553,-0.8819368126193804,0.2494019706791824,1.203801730269607,0.8589065136137934,0.34519194157153726,0.07014322859057281,-0.8747627069769806,0
